Date,Weekday,Open,High,Low,Close
6/16/2019,Sunday,47410000,47440000,46570000,46610000
6/17/2019,Monday,46680000,46950000,45980000,46190000
6/18/2019,Tuesday,46150000,46540000,45840000,46400000
6/19/2019,Wednesday,46240000,47090000,46190000,47030000
6/21/2019,Friday,46340000,46790000,45990000,46040000
6/22/2019,Saturday,46200000,47090000,46190000,46970000
6/23/2019,Sunday,47320000,47320000,46910000,46970000
6/24/2019,Monday,46960000,47110000,46580000,46820000
6/25/2019,Tuesday,46180000,46360000,46130000,46330000
6/26/2019,Wednesday,46250000,46430000,46100000,46300000
6/29/2019,Saturday,45820000,45930000,45310000,45380000
6/30/2019,Sunday,44830000,45560000,44660000,45370000
7/1/2019,Monday,45310000,45520000,44960000,45100000
7/2/2019,Tuesday,45500000,45600000,45350000,45380000
7/3/2019,Wednesday,45350000,46050000,45350000,46020000
7/5/2019,Friday,45990000,46610000,45530000,46460000
7/6/2019,Saturday,46450000,46450000,45590000,45730000
7/7/2019,Sunday,45670000,45820000,45390000,45390000
7/8/2019,Monday,45420000,45550000,45030000,45190000
7/9/2019,Tuesday,45300000,45390000,45110000,45300000
7/10/2019,Wednesday,45420000,45460000,45110000,45230000
7/12/2019,Friday,44690000,44710000,43710000,43800000
7/13/2019,Saturday,43840000,44050000,43270000,43420000
7/14/2019,Sunday,43490000,43490000,41630000,41720000
7/15/2019,Monday,41680000,41740000,39330000,40100000
7/16/2019,Tuesday,38700000,40900000,37980000,40260000
7/17/2019,Wednesday,40600000,41180000,39950000,40050000
7/19/2019,Friday,40170000,41570000,39660000,41280000
7/20/2019,Saturday,42080000,42500000,41490000,41880000
7/21/2019,Sunday,42030000,42800000,41560000,42750000
7/22/2019,Monday,42710000,44080000,42670000,43470000
7/23/2019,Tuesday,42820000,43180000,41570000,41600000
7/24/2019,Wednesday,41170000,41200000,40570000,41060000
7/26/2019,Friday,41630000,42600000,41570000,42530000
7/27/2019,Saturday,43060000,43080000,41450000,41630000
7/28/2019,Sunday,41660000,42180000,41520000,41930000
7/29/2019,Monday,42050000,42150000,41270000,41520000
7/30/2019,Tuesday,41550000,41550000,40370000,40750000
7/31/2019,Wednesday,40650000,41300000,40600000,41230000
8/2/2019,Friday,41940000,42050000,41320000,41570000
8/3/2019,Saturday,40960000,41620000,40770000,41380000
8/4/2019,Sunday,41920000,42450000,41620000,42020000
8/5/2019,Monday,42280000,42300000,41670000,41980000
8/6/2019,Tuesday,42190000,42580000,42120000,42500000
8/7/2019,Wednesday,42460000,42460000,42070000,42130000
8/9/2019,Friday,42050000,42160000,41570000,41690000
8/10/2019,Saturday,41640000,41720000,41380000,41570000
8/12/2019,Monday,41750000,42830000,41620000,41730000
8/13/2019,Tuesday,41630000,41780000,41440000,41650000
8/14/2019,Wednesday,41830000,41850000,41670000,41780000
8/16/2019,Friday,41660000,42050000,41630000,42000000
8/17/2019,Saturday,41900000,41950000,41630000,41700000
8/18/2019,Sunday,41730000,41750000,41400000,41500000
8/20/2019,Tuesday,41620000,41620000,41380000,41550000
8/21/2019,Wednesday,41610000,41610000,41290000,41340000
8/23/2019,Friday,41630000,41760000,41430000,41460000
8/24/2019,Saturday,41420000,41520000,40520000,40790000
8/25/2019,Sunday,41110000,41180000,39670000,39670000
8/26/2019,Monday,39580000,40290000,39220000,40240000
8/27/2019,Tuesday,40290000,40550000,40030000,40360000
8/28/2019,Wednesday,40550000,40990000,40550000,40870000
8/30/2019,Friday,40990000,41320000,40910000,41300000
8/31/2019,Saturday,41220000,41300000,40650000,40820000
9/1/2019,Sunday,40870000,40910000,40480000,40850000
9/2/2019,Monday,41020000,41280000,40870000,41070000
9/3/2019,Tuesday,41000000,41200000,40950000,41090000
9/4/2019,Wednesday,41320000,41370000,41120000,41180000
9/6/2019,Friday,41000000,41260000,41000000,41220000
9/7/2019,Saturday,41270000,41420000,41190000,41260000
9/10/2019,Tuesday,40970000,41030000,40890000,40930000
9/11/2019,Wednesday,40670000,40730000,40480000,40620000
9/13/2019,Friday,40740000,40820000,39950000,40070000
9/14/2019,Saturday,39950000,40160000,39600000,39990000
9/15/2019,Sunday,40190000,40550000,40050000,40500000
9/16/2019,Monday,40370000,40390000,40020000,40210000
9/17/2019,Tuesday,40220000,40630000,40180000,40570000
9/18/2019,Wednesday,40380000,40640000,40320000,40610000
9/20/2019,Friday,40640000,40910000,40590000,40740000
9/21/2019,Saturday,40710000,40730000,40390000,40520000
9/22/2019,Sunday,40170000,40240000,39920000,40150000
9/23/2019,Monday,40300000,40490000,40230000,40310000
9/24/2019,Tuesday,40250000,40420000,40180000,40250000
9/25/2019,Wednesday,40210000,40340000,40170000,40230000
9/27/2019,Friday,40260000,40320000,39940000,40060000
9/28/2019,Saturday,40030000,40230000,40030000,40180000
9/29/2019,Sunday,40230000,40340000,40170000,40290000
9/30/2019,Monday,40260000,40290000,39780000,39820000
10/1/2019,Tuesday,39860000,40050000,39840000,39970000
10/2/2019,Wednesday,40160000,40220000,40090000,40180000
10/4/2019,Friday,40210000,40260000,40000000,40060000
10/5/2019,Saturday,39990000,40050000,39910000,40030000
10/6/2019,Sunday,40050000,40070000,39950000,40000000
10/7/2019,Monday,39980000,40170000,39950000,40090000
10/8/2019,Tuesday,40170000,40210000,40020000,40050000
10/9/2019,Wednesday,40070000,40110000,40020000,40080000
10/11/2019,Friday,40020000,40030000,39740000,39780000
10/12/2019,Saturday,39820000,39850000,39540000,39620000
10/13/2019,Sunday,39650000,39700000,39530000,39660000
10/14/2019,Monday,39600000,39800000,39590000,39690000
10/15/2019,Tuesday,39720000,39770000,39540000,39680000
10/16/2019,Wednesday,39660000,39700000,39610000,39660000
10/19/2019,Saturday,39610000,39610000,39580000,39590000
10/20/2019,Sunday,39610000,39610000,39580000,39610000
10/21/2019,Monday,39550000,39570000,39000000,39030000
10/22/2019,Tuesday,38990000,39900000,38860000,38880000
10/23/2019,Wednesday,38540000,38580000,38380000,38440000
10/25/2019,Friday,38660000,39030000,38610000,39010000
10/27/2019,Sunday,39130000,39330000,39100000,39180000
10/29/2019,Tuesday,38940000,39130000,38890000,39090000
10/30/2019,Wednesday,39280000,39390000,39240000,39380000
11/1/2019,Friday,39710000,39980000,39600000,39850000
11/2/2019,Saturday,40280000,40280000,39730000,39850000
11/3/2019,Sunday,39820000,39940000,39610000,39790000
11/4/2019,Monday,39910000,40180000,39830000,40030000
11/6/2019,Wednesday,39940000,40010000,39780000,39830000
11/8/2019,Friday,39390000,39780000,39220000,39660000
11/9/2019,Saturday,39730000,39930000,39590000,39860000
11/10/2019,Sunday,40080000,40190000,39770000,39870000
11/11/2019,Monday,39960000,40040000,39800000,40020000
11/12/2019,Tuesday,40250000,40460000,40080000,40430000
11/13/2019,Wednesday,40360000,40620000,40330000,40560000
11/15/2019,Friday,41110000,42160000,40950000,42100000
11/16/2019,Saturday,42130000,42710000,42100000,42710000
11/17/2019,Sunday,42680000,42710000,41930000,41930000
11/18/2019,Monday,41960000,41960000,41480000,41480000
11/19/2019,Tuesday,41510000,41610000,40830000,40830000
11/20/2019,Wednesday,40860000,41560000,40830000,41530000
11/22/2019,Friday,41650000,41810000,41340000,41700000
11/23/2019,Saturday,41950000,42780000,41820000,42280000
11/24/2019,Sunday,42580000,43250000,42580000,43060000
11/25/2019,Monday,42810000,42840000,42250000,42510000
11/26/2019,Tuesday,42250000,43560000,42130000,43240000
11/27/2019,Wednesday,43800000,43880000,43360000,43650000
11/29/2019,Friday,44020000,44110000,43360000,43450000
11/30/2019,Saturday,43420000,44500000,43330000,44170000
12/1/2019,Sunday,44240000,44560000,43840000,44060000
12/2/2019,Monday,44270000,44570000,43860000,44530000
12/3/2019,Tuesday,44730000,45610000,44730000,45410000
12/4/2019,Wednesday,45500000,45770000,45460000,45690000
12/6/2019,Friday,45400000,46360000,45060000,45890000
12/7/2019,Saturday,45960000,46560000,45930000,46200000
12/8/2019,Sunday,46580000,47060000,46280000,47000000
12/9/2019,Monday,46990000,47830000,46010000,46020000
12/10/2019,Tuesday,46330000,46380000,45120000,45340000
12/11/2019,Wednesday,45280000,45280000,44270000,44490000
12/13/2019,Friday,45110000,45260000,43170000,43210000
12/14/2019,Saturday,43310000,44460000,42690000,44210000
12/15/2019,Sunday,44030000,44910000,43780000,44710000
12/16/2019,Monday,44340000,44980000,44310000,44960000
12/17/2019,Tuesday,45020000,45110000,43930000,44110000
12/18/2019,Wednesday,44270000,44910000,44210000,44830000
12/20/2019,Friday,45510000,45960000,45350000,45590000
12/21/2019,Saturday,45730000,46010000,44840000,45110000
12/22/2019,Sunday,45080000,45580000,44700000,45410000
12/23/2019,Monday,45600000,45780000,45080000,45420000
12/24/2019,Tuesday,45200000,45810000,45150000,45720000
12/25/2019,Wednesday,45930000,46140000,45790000,46080000
12/27/2019,Friday,45950000,46200000,45760000,46040000
12/28/2019,Saturday,45950000,46170000,45570000,45660000
12/29/2019,Sunday,45710000,45870000,45530000,45830000
12/30/2019,Monday,46350000,46770000,46260000,46550000
12/31/2019,Tuesday,46730000,46730000,46190000,46300000
1/1/2020,Wednesday,46360000,46800000,46300000,46760000
1/3/2020,Friday,48680000,49040000,48130000,48990000
1/4/2020,Saturday,49090000,50780000,49060000,50680000
1/5/2020,Sunday,52110000,52430000,50560000,50840000
1/6/2020,Monday,51080000,51730000,50760000,51310000
1/7/2020,Tuesday,52310000,52310000,49190000,49310000
1/8/2020,Wednesday,47290000,47530000,46330000,47400000
1/10/2020,Friday,47530000,48180000,46480000,47000000
1/11/2020,Saturday,47100000,48050000,46980000,47880000
1/12/2020,Sunday,47600000,48060000,47530000,47760000
1/13/2020,Monday,47570000,48550000,47140000,48330000
1/14/2020,Tuesday,48440000,49110000,48410000,48570000
1/15/2020,Wednesday,48830000,49110000,48690000,49090000
1/17/2020,Friday,48620000,48930000,48300000,48430000
1/18/2020,Saturday,48420000,48870000,48250000,48870000
1/19/2020,Sunday,49010000,49100000,48790000,48890000
1/20/2020,Monday,48850000,48960000,48310000,48450000
1/21/2020,Tuesday,48430000,48920000,48380000,48740000
1/22/2020,Wednesday,48910000,48980000,48810000,48940000
1/24/2020,Friday,49260000,49360000,49010000,49260000
1/25/2020,Saturday,49210000,49600000,49210000,49550000
1/26/2020,Sunday,49810000,50290000,49740000,50120000
1/27/2020,Monday,50160000,50370000,49900000,50200000
1/28/2020,Tuesday,50200000,50200000,50200000,50200000
1/29/2020,Wednesday,50190000,50470000,50190000,50440000
1/30/2020,Thursday,50440000,50440000,50440000,50440000
1/31/2020,Friday,50510000,50650000,49720000,49810000
2/1/2020,Saturday,49710000,49960000,49340000,49930000
2/2/2020,Sunday,49690000,50090000,49660000,49840000
2/3/2020,Monday,50030000,50050000,49250000,49270000
2/4/2020,Tuesday,49470000,49660000,49210000,49660000
2/5/2020,Wednesday,49610000,49750000,49560000,49660000
2/7/2020,Friday,49680000,50360000,49670000,50250000
2/8/2020,Saturday,50480000,50780000,50420000,50650000
2/9/2020,Sunday,50660000,50970000,50600000,50880000
2/10/2020,Monday,50880000,50880000,50880000,50880000
2/11/2020,Tuesday,50700000,51270000,50120000,51270000
2/12/2020,Wednesday,51300000,51550000,50640000,50720000
2/13/2020,Thursday,50720000,50720000,50720000,50720000
2/14/2020,Friday,50960000,52110000,50940000,51990000
2/15/2020,Saturday,52040000,52190000,51440000,52020000
2/16/2020,Sunday,51950000,52400000,51740000,52300000
2/17/2020,Monday,52210000,52760000,52190000,52760000
2/18/2020,Tuesday,52910000,53230000,52440000,53060000
2/19/2020,Wednesday,52940000,53380000,52940000,53300000
2/20/2020,Thursday,53300000,53300000,53300000,53300000
2/21/2020,Friday,55360000,58710000,55090000,57260000
2/22/2020,Saturday,58390000,58410000,56190000,56710000
2/23/2020,Sunday,58240000,61010000,58240000,60990000
2/24/2020,Monday,60210000,61710000,59140000,61410000
2/25/2020,Tuesday,60990000,61660000,59890000,60960000
2/26/2020,Wednesday,61110000,61210000,59990000,60240000
2/27/2020,Thursday,60240000,60240000,60240000,60240000
2/28/2020,Friday,56430000,57160000,54690000,56600000
2/29/2020,Saturday,56710000,59410000,56690000,59160000
3/1/2020,Sunday,60610000,61200000,58280000,58960000
3/2/2020,Monday,58600000,59410000,57190000,58910000
3/3/2020,Tuesday,59750000,59810000,58790000,59210000
3/4/2020,Wednesday,57810000,59410000,57390000,59190000
3/5/2020,Thursday,59190000,59190000,59190000,59190000
3/6/2020,Friday,59460000,60210000,56010000,59940000
3/7/2020,Saturday,59940000,59940000,59940000,59940000
3/8/2020,Sunday,61240000,61610000,60240000,60390000
3/9/2020,Monday,59610000,59910000,59440000,59790000
3/10/2020,Tuesday,59770000,60310000,59770000,60060000
3/11/2020,Wednesday,60040000,60060000,58990000,60010000
3/12/2020,Thursday,60010000,60010000,60010000,60010000
3/13/2020,Friday,59540000,59560000,58240000,59660000
3/14/2020,Saturday,59210000,60500000,59190000,60500000
3/15/2020,Sunday,59540000,61960000,59540000,59940000
3/16/2020,Monday,59960000,60750000,59940000,60440000
3/17/2020,Tuesday,60460000,60900000,60080000,60280000
3/18/2020,Wednesday,60280000,60280000,60280000,60280000
3/24/2020,Tuesday,61580000,61620000,60970000,61270000
3/25/2020,Wednesday,61300000,61400000,61220000,61380000
3/26/2020,Thursday,61380000,61380000,61380000,61380000
3/27/2020,Friday,61870000,62350000,61870000,62350000
3/28/2020,Saturday,62330000,64150000,62320000,64130000
3/29/2020,Sunday,64450000,65400000,64370000,65070000
3/30/2020,Monday,64700000,65300000,64270000,64630000
3/31/2020,Tuesday,64630000,64630000,64630000,64630000
4/1/2020,Wednesday,63250000,63900000,63220000,63900000
4/2/2020,Thursday,63900000,63900000,63900000,63900000
4/3/2020,Friday,64470000,65250000,63520000,65070000
4/4/2020,Saturday,65250000,65800000,64580000,64930000
4/5/2020,Sunday,65150000,65400000,64080000,64500000
4/6/2020,Monday,65150000,65550000,64130000,64280000
4/7/2020,Tuesday,64300000,64300000,63480000,63850000
4/8/2020,Wednesday,63850000,63850000,63630000,63850000
4/10/2020,Friday,63650000,65500000,63630000,64980000
4/11/2020,Saturday,65630000,65800000,65330000,65330000
4/12/2020,Sunday,65380000,65400000,64580000,65030000
4/13/2020,Monday,65210000,65350000,64780000,64850000
4/14/2020,Tuesday,65030000,65150000,64630000,64780000
4/15/2020,Wednesday,64150000,64380000,63730000,63900000
4/16/2020,Thursday,63900000,63900000,63900000,63900000
4/17/2020,Friday,63850000,63950000,62180000,62380000
4/18/2020,Saturday,62000000,63150000,61780000,62250000
4/19/2020,Sunday,61680000,62800000,61580000,62250000
4/20/2020,Monday,62630000,63100000,62480000,62980000
4/21/2020,Tuesday,63200000,65050000,63180000,65050000
4/22/2020,Wednesday,65300000,65550000,64730000,64950000
4/23/2020,Thursday,64950000,64950000,64950000,64950000
4/24/2020,Friday,64380000,65250000,64080000,65000000
4/25/2020,Saturday,65340000,65450000,64730000,64810000
4/26/2020,Sunday,64140000,64760000,63980000,64640000
4/27/2020,Monday,64630000,64790000,64050000,64460000
4/28/2020,Tuesday,64910000,65010000,64630000,64670000
4/29/2020,Wednesday,64820000,65030000,64730000,64740000
4/30/2020,Thursday,64740000,64740000,64740000,64740000
5/1/2020,Friday,64310000,64430000,63680000,63940000
5/2/2020,Saturday,63980000,64290000,63680000,64240000
5/3/2020,Sunday,64790000,65270000,64700000,65220000
5/4/2020,Monday,65030000,65420000,64800000,65280000
5/5/2020,Tuesday,65730000,66270000,65680000,66040000
5/6/2020,Wednesday,66230000,66780000,66230000,66730000
5/7/2020,Thursday,66730000,66730000,66730000,66730000
5/8/2020,Friday,67080000,68670000,66670000,68630000
5/9/2020,Saturday,69060000,69670000,68220000,68720000
5/10/2020,Sunday,69210000,70020000,68970000,69970000
5/11/2020,Monday,70310000,71340000,70270000,70660000
5/12/2020,Tuesday,71210000,71510000,69700000,69700000
5/13/2020,Wednesday,69540000,79760000,68540000,69060000
5/14/2020,Thursday,69060000,69060000,69060000,69060000
5/15/2020,Friday,71030000,71710000,70780000,71710000
5/16/2020,Saturday,73170000,73260000,71530000,73190000
5/17/2020,Sunday,74280000,74710000,72570000,73050000
5/18/2020,Monday,72300000,74150000,72070000,73760000
5/19/2020,Tuesday,74360000,75350000,74280000,75120000
5/20/2020,Wednesday,74480000,74950000,74120000,74260000
5/21/2020,Thursday,74260000,74260000,74260000,74260000
5/22/2020,Friday,74280000,74280000,74250000,74280000
5/23/2020,Saturday,74280000,74280000,74280000,74280000
5/25/2020,Monday,75100000,75420000,73920000,74020000
5/26/2020,Tuesday,73620000,73650000,72270000,72630000
5/27/2020,Wednesday,73080000,73700000,72870000,73700000
5/28/2020,Thursday,73700000,73700000,73700000,73700000
5/29/2020,Friday,73680000,74500000,73620000,73770000
5/30/2020,Saturday,73570000,73850000,73120000,73120000
5/31/2020,Sunday,74230000,74650000,73970000,74650000
6/1/2020,Monday,74300000,74380000,74020000,74350000
6/5/2020,Friday,73050000,73530000,72420000,72730000
6/6/2020,Saturday,73270000,73470000,73070000,73120000
6/7/2020,Sunday,73030000,73120000,72430000,72480000
6/8/2020,Monday,73440000,74230000,73370000,74200000
6/9/2020,Tuesday,74170000,75600000,74170000,75580000
6/10/2020,Wednesday,75810000,76300000,75670000,76180000
6/11/2020,Thursday,76180000,76180000,76180000,76180000
6/12/2020,Friday,75850000,75870000,75170000,75220000
6/13/2020,Saturday,75450000,76350000,75350000,76300000
6/14/2020,Sunday,76550000,77120000,76240000,76570000
6/15/2020,Monday,76830000,77200000,76470000,76810000
6/16/2020,Tuesday,76810000,76810000,76810000,76810000
6/17/2020,Wednesday,77750000,78000000,77640000,77800000
6/18/2020,Thursday,77800000,77800000,77800000,77800000
6/19/2020,Friday,78750000,78920000,78260000,78400000
6/20/2020,Saturday,79370000,80550000,79350000,80400000
6/21/2020,Sunday,81500000,82300000,81280000,81680000
